Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Age;Year;Unit of measurement;VALUE;Source
ALB;Albania;Europe;Southern Europe;Arms seized;by type;Unknown status on type;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit manufacture;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit posession;na;na;2020;Counts;340;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit use;na;na;2020;Counts;90;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;Altered markings;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;other;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit trafficking;na;na;2020;Counts;15;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;unknown;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;land borders;na;na;2020;Counts;6;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;national territory;na;na;2020;Counts;438;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;other;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;planes and airports;na;na;2020;Counts;1;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;unknown;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;vessels and harbours;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by other suspected offences;Other arms offences;na;na;2020;Counts;430;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by other suspected offences;Illicit trafficking of firearms;na;na;2020;Counts;15;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by other suspected offences;Drug trafficking;na;na;2020;Counts;1;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by other suspected offences;Violent crime;na;na;2020;Counts;63;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - from illegitimate owner in foreign registry;na;na;2020;Counts;3;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - from illegitimate owner in national registry;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - total uniquely identifiable through marking;na;na;2020;Counts;28;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - tracing attempted, no point of diversion identified;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - no tracing procedure initiated;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - tracing procedure pending;na;na;2020;Counts;25;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - point of diversion otherwise identified;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Not uniquely identifiable - Erased or altered marking;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Not uniquely identifiable - Illicitly manufactured;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Total not uniquely identifiable through marking;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Not uniquely identifiable - No further information available;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Unknown status regarding marking;na;na;2020;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;Total;Total;na;na;2020;Counts;445;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by condition;Total;na;na;2020;Counts;445;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;Total;na;na;2020;Counts;445;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Total;na;na;2020;Counts;445;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Total;na;na;2020;Counts;28;IAFQ
ALB;Albania;Europe;Southern Europe;Instances/cases of seizures;Total;Total;na;na;2020;Counts;385;IAFQ
ALB;Albania;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and drug trafficking;Total;Total;2020;Counts;3;IAFQ
ALB;Albania;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Only for illicit trafficking in arms;Total;Total;2020;Counts;22;IAFQ
ALB;Albania;Europe;Southern Europe;Ammunition seized;Total;Total;na;na;2022;Counts;27806;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by marking;no marking;na;na;2022;Counts;3;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by marking;uniquely marked;na;na;2022;Counts;15;IAFQ/NA
ALB;Albania;Europe;Southern Europe;Arms found;by type;other weapons;na;na;2022;Counts;11;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by type;pistol;na;na;2022;Counts;5;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by type;rifle (Inlcuding Carbine);na;na;2022;Counts;1;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by type;shotgun (Including Short Carbine);na;na;2022;Counts;1;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by type;Total;na;na;2022;Counts;18;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by marking;Total;na;na;2022;Counts;18;IAFQ/NA
ALB;Albania;Europe;Southern Europe;Arms seized;by condition;Converted arms;na;na;2022;Counts;35;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by condition;Industrially manufactured arms;na;na;2022;Counts;508;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by condition;Modified arms;na;na;2022;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by condition;otherwise illicitly manufactured;na;na;2022;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by marking;no marking;na;na;2022;Counts;41;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by marking;uniquely marked;na;na;2022;Counts;502;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by type;machine gun;na;na;2022;Counts;147;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by type;other weapons;na;na;2022;Counts;141;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by type;pistol;na;na;2022;Counts;206;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2022;Counts;49;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit posession;na;na;2022;Counts;532;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit trafficking;na;na;2022;Counts;11;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;national territory;na;na;2022;Counts;538;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;planes and airports;na;na;2022;Counts;1;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;vessels and harbours;na;na;2022;Counts;4;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by other suspected offences;Other arms offences;na;na;2022;Counts;532;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by other suspected offences;Illicit trafficking of firearms;na;na;2022;Counts;11;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by other suspected offences;Drug trafficking;na;na;2022;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by other suspected offences;Other type of trafficking;na;na;2022;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by other suspected offences;Violent crime;na;na;2022;Counts;239;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;Total;Total;na;na;2022;Counts;543;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by marking;Total;na;na;2022;Counts;543;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;Total;na;na;2022;Counts;543;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Total;na;na;2022;Counts;543;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by condition;Total;na;na;2022;Counts;543;IAFQ
ALB;Albania;Europe;Southern Europe;Instances/cases of seizures;Total;Total;na;na;2022;Counts;445;IAFQ
ALB;Albania;Europe;Southern Europe;Parts and components seized;Total;Total;na;na;2022;Counts;455;IAFQ
ALB;Albania;Europe;Southern Europe;Ammunition seized;Total;Total;na;na;2023;Counts;30854;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by marking;uniquely marked;na;na;2023;Counts;8;IAFQ/NA
ALB;Albania;Europe;Southern Europe;Arms found;by type;other weapons;na;na;2023;Counts;1;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by type;pistol;na;na;2023;Counts;2;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by type;rifle (Inlcuding Carbine);na;na;2023;Counts;5;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by location;Uniquely identifiable - total uniquely identifiable through marking;na;na;2023;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by location;Total not uniquely identifiable through marking;na;na;2023;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by location;Total;na;na;2023;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by type;Total;na;na;2023;Counts;8;IAFQ
ALB;Albania;Europe;Southern Europe;Arms found;by marking;Total;na;na;2023;Counts;8;IAFQ/NA
ALB;Albania;Europe;Southern Europe;Arms surrendered;by marking;uniquely marked;na;na;2023;Counts;4;IAFQ/NA
ALB;Albania;Europe;Southern Europe;Arms surrendered;by type;other weapons;na;na;2023;Counts;1;IAFQ
ALB;Albania;Europe;Southern Europe;Arms surrendered;by type;pistol;na;na;2023;Counts;3;IAFQ
ALB;Albania;Europe;Southern Europe;Arms surrendered;by type;Total;na;na;2023;Counts;4;IAFQ
ALB;Albania;Europe;Southern Europe;Arms surrendered;by marking;Surrendered;na;na;2023;Counts;4;IAFQ/NA
ALB;Albania;Europe;Southern Europe;Arms seized;by condition;Converted arms;na;na;2023;Counts;27;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by condition;Industrially manufactured arms;na;na;2023;Counts;521;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by condition;otherwise illicitly manufactured;na;na;2023;Counts;50;IAFQ/NA
ALB;Albania;Europe;Southern Europe;Arms seized;by marking;no marking;na;na;2023;Counts;50;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by marking;uniquely marked;na;na;2023;Counts;548;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by type;machine gun;na;na;2023;Counts;151;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by type;other weapons;na;na;2023;Counts;195;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by type;pistol;na;na;2023;Counts;199;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2023;Counts;51;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by type;shotgun (Including Short Carbine);na;na;2023;Counts;2;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit posession;na;na;2023;Counts;577;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit trafficking;na;na;2023;Counts;21;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;land borders;na;na;2023;Counts;3;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;national territory;na;na;2023;Counts;587;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;other;na;na;2023;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;planes and airports;na;na;2023;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;unknown;na;na;2023;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;vessels and harbours;na;na;2023;Counts;8;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by other suspected offences;Other arms offences;na;na;2023;Counts;577;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - from illegitimate owner in foreign registry;na;na;2023;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - from illegitimate owner in national registry;na;na;2023;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - from legitimate owner in national registry;na;na;2023;Counts;1;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by other suspected offences;Illicit trafficking of firearms;na;na;2023;Counts;21;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by other suspected offences;Violent crime;na;na;2023;Counts;151;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - total uniquely identifiable through marking;na;na;2023;Counts;1;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - tracing attempted, no point of diversion identified;na;na;2023;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - tracing procedure pending;na;na;2023;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - point of diversion otherwise identified;na;na;2023;Counts;0;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Not uniquely identifiable - Erased or altered marking;na;na;2023;Counts;50;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Total not uniquely identifiable through marking;na;na;2023;Counts;50;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;Total;Total;na;na;2023;Counts;598;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by condition;Total;na;na;2023;Counts;598;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by marking;Total;na;na;2023;Counts;598;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by legal justification of seizure;Total;na;na;2023;Counts;598;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Total;na;na;2023;Counts;598;IAFQ
ALB;Albania;Europe;Southern Europe;Arms seized;by location;Total;na;na;2023;Counts;51;IAFQ
ALB;Albania;Europe;Southern Europe;Instances/cases of seizures;Total;Total;na;na;2023;Counts;225;IAFQ
ALB;Albania;Europe;Southern Europe;Individuals prosecuted for illicit trafficking in weapons;Total;Total;Female;Total;2023;Counts;1;IAFQ
ALB;Albania;Europe;Southern Europe;Individuals prosecuted for illicit trafficking in weapons;Total;Total;Male;Total;2023;Counts;37;IAFQ
ALB;Albania;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and drug trafficking;Total;Total;2023;Counts;3;IAFQ
ALB;Albania;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking andIllicit possession/use of arms;Total;Total;2023;Counts;33;IAFQ
ALB;Albania;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and other offences;Total;Total;2023;Counts;2;IAFQ
ALB;Albania;Europe;Southern Europe;Individuals prosecuted for illicit trafficking in weapons;Total;Total;Total;Total;2023;Counts;38;IAFQ
ALB;Albania;Europe;Southern Europe;Individuals targeted by criminal justice system due to illicit trafficking in weapons;Total;Total;Total;Total;2023;Counts;38;IAFQ
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and drug trafficking;Total;Total;2016;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking andIllicit possession/use of arms;Total;Total;2016;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking and other arms offences;Total;Total;2016;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and other types of trafficking;Total;Total;2016;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and terrorism;Total;Total;2016;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and other offences;Total;Total;2016;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Only for illicit trafficking in arms;Total;Total;2016;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and other types of trafficking;Total;Total;2016;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and violent crime;Total;Total;2016;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and drug trafficking;Total;Total;2017;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking andIllicit possession/use of arms;Total;Total;2017;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking and other arms offences;Total;Total;2017;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and other types of trafficking;Total;Total;2017;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and terrorism;Total;Total;2017;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and other offences;Total;Total;2017;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Only for illicit trafficking in arms;Total;Total;2017;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and other types of trafficking;Total;Total;2017;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Individuals arrested/suspected;by type of offences;Illicit trafficking of arms and violent crime;Total;Total;2017;Counts;0;IAFQ/NA
AND;Andorra;Europe;Southern Europe;Arms found;by type;Total;na;na;2018;Counts;0;UNODA/IAFQ
AND;Andorra;Europe;Southern Europe;Arms surrendered;by type;Total;na;na;2018;Counts;0;UNODA/IAFQ
AND;Andorra;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit manufacture;na;na;2018;Counts;0;IAFQ
